covid19bellcovers.com,2020-05-08,US,ns59.domaincontrol.com,1,1,365,45
covid19bulkhandsanitizer.com,2020-05-08,US,ns69.domaincontrol.com,1,1,428,34
covid19expresstest.com,2020-05-08,US,ns47.domaincontrol.com,1,1,375,43
covid19fashionablemask.com,2020-05-09,US,ns59.domaincontrol.com,1,1,402,37
covid19fashionmask.com,2020-05-09,US,ns47.domaincontrol.com,1,1,378,43
covid19firingattorney.com,2020-05-08,US,ns15.domaincontrol.com,1,1,394,38
covid19firinglaw.com,2020-05-08,US,ns47.domaincontrol.com,2,1,388,47
covid19firinglawyer.com,2020-05-08,US,ns55.domaincontrol.com,1,1,405,41
covid19onestopshop.com,2020-05-08,US,ns47.domaincontrol.com,1,1,365,43
covid19quality.com,2020-05-09,US,ns59.domaincontrol.com,1,1,383,52
covidcompliancecenter.com,2020-05-08,US,ns47.domaincontrol.com,1,1,355,38
covidcompliant.trade,2020-05-10,US,ns1.dnsowl.com,2,1,372,52
covidcoolcrowd.com,2020-05-09,US,ns69.domaincontrol.com,1,1,296,52
covidcoolio.com,2020-05-09,US,ns59.domaincontrol.com,1,1,268,62
covidcostumewarehouse.com,2020-05-08,US,ns47.domaincontrol.com,1,1,370,38
coviddisinfectingservice.com,2020-05-09,US,ns47.domaincontrol.com,1,1,358,34
covidfreecyprus.com,2020-05-09,US,ns15.domaincontrol.com,1,1,368,50
covidfundworldwide.com,2020-05-09,US,aisha.ns.cloudflare.com,2,1,360,43
covidgardenopera.com,2020-05-08,US,ns59.domaincontrol.com,1,1,358,47
covidgardensingers.com,2020-05-08,US,ns59.domaincontrol.com,1,1,364,43
covidhelpforyou.com,2020-05-08,US,ns15.domaincontrol.com,1,1,372,50
covidlayoffattorney.com,2020-05-08,US,ns55.domaincontrol.com,1,1,374,41
covidpandemicmask.com,2020-05-09,?,ns-cloud-b1.googledomains.com,0,1,355,45
covidquality.com,2020-05-09,US,ns15.domaincontrol.com,1,1,362,58
covidredi.com,2020-05-08,US,ns47.domaincontrol.com,1,1,308,71
covidstudie.com,2020-05-09,US,ns-880.awsdns-46.net,1,1,337,62
covidvirusreport.com,2020-05-08,US,ns1.domain.com,1,1,354,47
kovidinyeri.com,2020-05-10,?,,0,1,345,50
covidsafeppe.com,2020-05-10,GB,ns.123-reg.co.uk,1,1,350,58
covidntfitness.com,2020-05-10,CA,ns-cloud-a1.googledomains.com,2,1,350,52
covidesafe.com,2020-05-10,US,ns75.domaincontrol.com,2,1,337,66
covidclearai.com,2020-05-11,US,ns1.s1251.sureserver.com,1,1,332,58
covid-takip.com,2020-05-10,TR,win58.isimtescil.net,1,1,350,62
covid-19plasmabank.com,2020-05-10,IT,dns.technorail.com,1,1,397,43
covilois.com,2020-05-10,?,ns-cloud-e1.googledomains.com,0,1,285,61
covidsafeusa.com,2020-05-10,DE,ns1.name.com,1,1,350,58
covidough.com,2020-05-10,US,ns10.wixdns.net,1,1,318,71
covidfaces.com,2020-05-10,?,ns-cloud-b1.googledomains.com,0,1,332,66
covid-19cleanupkit.com,2020-05-10,US,ns55.domaincontrol.com,1,1,406,43
covid19-signaletique.com,2020-05-10,IT,ns1.amenworld.com,1,1,413,40
covidcombo.com,2020-05-10,US,ns1.netfirms.com,1,1,275,66
covidannuitysales.com,2020-05-10,US,ns75.domaincontrol.com,1,1,382,45
covid19-mahapolice.com,2020-05-10,US,ns14.wixdns.net,2,1,375,43
covidfreeapp.com,2020-05-10,?,ns1037.ui-dns.org,0,1,350,58
covid19pov.com,2020-05-10,US,ns39.domaincontrol.com,1,1,318,66
covid19-foreclosures.com,2020-05-11,US,ns23.domaincontrol.com,1,1,380,40
covid19sleuth.com,2020-05-10,US,ns75.domaincontrol.com,1,1,385,55
covidianz.com,2020-05-10,US,ns0.wixdns.net,2,1,323,71
covidterminators.com,2020-05-10,US,ns1.dnsowl.com,2,1,358,47
covid19may6.com,2020-05-10,US,ns8.wixdns.net,2,1,350,62
covidcommunicationsclinic.com,2020-05-10,SG,ns1.vodien.com,1,1,331,33
covid-19collections.com,2020-05-10,CA,ns39.domaincontrol.com,3,1,365,41
covid19vaccinecenters.com,2020-05-10,US,ns1.101domain.com,1,1,366,38
covid19storiesnyc.com,2020-05-10,US,ns07.domaincontrol.com,1,1,374,45
covid-blockchain.com,2020-05-10,US,ns13.domaincontrol.com,1,1,358,47
covidpatientmonitoring.com,2020-05-10,US,ns01.cashparking.com,1,1,356,37
covid-gen.com,2020-05-10,US,ns07.domaincontrol.com,1,1,339,71
covidconfections.com,2020-05-10,US,ns39.domaincontrol.com,1,1,332,47
covidtestkid.com,2020-05-10,US,dns1.registrar-servers.com,1,1,337,58
covidbrayan.com,2020-05-11,US,ns1-01.azure-dns.com,1,1,350,62
covidsecurecertificate.com,2020-05-10,US,ns39.domaincontrol.com,1,1,353,37
covidimpacted.com,2020-05-10,US,ns63.domaincontrol.com,2,1,333,55
covid19vaccinelocations.com,2020-05-10,US,ns1.101domain.com,1,1,363,35
covidinyeri.com,2020-05-10,?,,0,1,332,62
covid19vaccinelocator.com,2020-05-10,US,ns1.101domain.com,1,1,361,38
covidconquest.com,2020-05-11,US,ns23.domaincontrol.com,1,1,352,55
covid19stranded.com,2020-05-11,DE,ns4.stratoserver.net,1,1,378,50
covidgenera.com,2020-05-10,US,ns39.domaincontrol.com,1,1,350,62
covidizeit.com,2020-05-10,US,ns63.domaincontrol.com,1,1,318,66
covidsecurecleaning.com,2020-05-10,GB,dns1.uk2.net,1,1,370,41
covidppeblockchain.com,2020-05-10,US,ns23.domaincontrol.com,1,1,369,43
covit19masks.com,2020-05-10,GB,ns0.reg365.net,1,1,350,47
covid-crm00.com,2020-05-10,US,ns1.hostmonster.com,2,1,318,62
covidtrendmap.com,2020-05-10,NL,ns87.axc.nl,1,1,361,55
covidlamp.com,2020-05-10,US,ns1.dynadot.com,1,1,323,71
covid19gearsupply.com,2020-05-10,US,ns39.domaincontrol.com,1,1,410,45
covid19antibodytestlocations.com,2020-05-10,US,ns1.101domain.com,1,1,384,30
covitalk.com,2020-05-10,?,dns3.parkpage.foundationapi.com,1,1,325,61
covidglo.com,2020-05-10,US,,1,1,302,76
covid19vaccinemaps.com,2020-05-10,US,ns1.101domain.com,1,1,364,43
covidultra.com,2020-05-10,US,ns39.domaincontrol.com,1,1,352,66
covid19surfaceremoval.com,2020-05-11,US,ns8.wixdns.net,2,1,386,38
covid19mentalhealthsurvival.com,2020-05-11,US,ns07.domaincontrol.com,1,1,404,31
covidbrazil.com,2020-05-11,US,ns27.domaincontrol.com,1,1,350,62
covidlesszone.com,2020-05-10,US,ns1.dns-parking.com,1,1,345,55
covid19antibodytestonline.com,2020-05-10,US,ns1.101domain.com,1,1,388,33
covid19testingatwork.com,2020-05-10,US,ns39.domaincontrol.com,1,1,402,40
covidcalamity.com,2020-05-10,US,,1,1,333,55
covidsecurestandards.com,2020-05-10,US,ingrid.ns.cloudflare.com,1,1,365,40
covid-19bestmasks.com,2020-05-10,US,ns27.domaincontrol.com,1,1,388,45
covithinktank.com,2020-05-10,?,ns-cloud-b1.googledomains.com,0,1,338,44
covid19protetto.com,2020-05-11,IT,dns.technorail.com,1,1,347,50
covid19hazardcleaning.com,2020-05-10,US,ns1.101domain.com,1,1,394,38
covidurex.com,2020-05-10,FR,ns0.online.net,1,1,339,71
covid19-web.com,2020-05-10,US,ns27.domaincontrol.com,1,1,364,62
covid19bites.com,2020-05-11,US,ns07.domaincontrol.com,1,1,362,58
